,titles,rates,reviews,review_id
1778,명탐정 코난: 비색의 탄환,1,자본주의의 위대함을 또 다시 느낀다. 개연성 서사는 어따가 팔아먹었는지 오로지 캐릭터장사만 하고있다. 나는 아직도 왜 아카이슈이치가 쳐 살아돌아왔는지 이해가 안간다.  안그래도 많은 캐릭터를 줄이기는 커녕 매력도없고 쓸떼없는 캐릭터를 또 만들고 쳐넣어서 캐릭터팔이를 한다. 옛날 극장판들은 그래도 개연성과 서사 추리가 있어서 어른이 보기에도 나쁘지않았다면 지,cand****
1779,킹메이커,1,축하한다 이걸 재미있게 봤다면 앞으로 영화를 고를필요가 없다. ,cand****
1780,스위밍 풀,8,이상한 영화 근데 흥미진진함 생각하는거를 예상할수가 없음 ,cand****
1781,오펀: 천사의 비밀,5,몸은 작아졌어도 두뇌는 그대로 포기를 모르는 명탐정 코난인데 코난은 그래도 박사님이 살상무기를 만들어 주는데 얘는 그냥 지힘으로 평정 영화가 정말 재미있으면 개연성이 없거나 좀 떨어져도 그냥 보는편인데 얼척이 없어지면 트집잡는데 얼척이 많이 없음 ,cand****
1782,엑스 마키나,7,만들때 로봇3원칙 같은거 안넣음? 로봇이 인간을 아무렇지 않게 죽이네;; 주인공도 로봇 아가리터는거에 혹해서 풀어주는 것도 레잔드 아직 양산도 안된 로봇인권까지 챙겨주려는 모습에 눈물이 ㅠㅠ 아주 대단한 인권주의자다 그죠잉? ,cand****
1783,인비저블 게스트,7,남주가 일을 너무 열심히해서 일외에는 아예그냥 생각이란걸 안하네 ㅋㅋ ,cand****
1784,머니볼,10,주어진환경에서 최선을다하는 사람 거기다가 낭만까지 정말재밌음 ,cand****
1785,82년생 김지영,1,김지영씨는 성별이 여자여서가 아니라 그정도 밖에 안되는 인간인것인데;; ,cand****
1786,걸캅스,1,ㅋㅋ 박평식: 여장남자스타일 ,cand****
1787,더 퍼지:거리의 반란,3,여기서 적기 힘들정도로 허술한점이 많은 영화 얼척없음 ㅋㅋ 지아들 복수하려는 놈이 죽인놈 조사도 안하고 쳐죽이러갈정도로 허술하고 2주전에 뒷문 따놓은거 폭동나는날에 아들죽인놈은 확인도 안하고 쿨쿨쳐자는게 말이됨? 개연성을 그냥 개한테 물려준영화 주인공은 퍼지데이 12시간 더줬으면 브레멘음악대 마냥 한 10명은 줄줄대리고 복수하러다녔겠네 ㅋㅋㅋㅋ 개연성이 그,cand****
1788,명탐정 코난: 비색의 탄환,1,자본주의의 위대함을 또 다시 느낀다. 개연성 서사는 어따가 팔아먹었는지 오로지 캐릭터장사만 하고있다. 나는 아직도 왜 아카이슈이치가 쳐 살아돌아왔는지 이해가 안간다.  안그래도 많은 캐릭터를 줄이기는 커녕 매력도없고 쓸떼없는 캐릭터를 또 만들고 쳐넣어서 캐릭터팔이를 한다. 옛날 극장판들은 그래도 개연성과 서사 추리가 있어서 어른이 보기에도 나쁘지않았다면 지,taeo****
1789,킹메이커,1,축하한다 이걸 재미있게 봤다면 앞으로 영화를 고를필요가 없다. ,taeo****
1790,스위밍 풀,8,이상한 영화 근데 흥미진진함 생각하는거를 예상할수가 없음 ,taeo****
1791,오펀: 천사의 비밀,5,몸은 작아졌어도 두뇌는 그대로 포기를 모르는 명탐정 코난인데 코난은 그래도 박사님이 살상무기를 만들어 주는데 얘는 그냥 지힘으로 평정 영화가 정말 재미있으면 개연성이 없거나 좀 떨어져도 그냥 보는편인데 얼척이 없어지면 트집잡는데 얼척이 많이 없음 ,taeo****
1792,엑스 마키나,7,만들때 로봇3원칙 같은거 안넣음? 로봇이 인간을 아무렇지 않게 죽이네;; 주인공도 로봇 아가리터는거에 혹해서 풀어주는 것도 레잔드 아직 양산도 안된 로봇인권까지 챙겨주려는 모습에 눈물이 ㅠㅠ 아주 대단한 인권주의자다 그죠잉? ,taeo****
1793,인비저블 게스트,7,남주가 일을 너무 열심히해서 일외에는 아예그냥 생각이란걸 안하네 ㅋㅋ ,taeo****
1794,머니볼,10,주어진환경에서 최선을다하는 사람 거기다가 낭만까지 정말재밌음 ,taeo****
1795,82년생 김지영,1,김지영씨는 성별이 여자여서가 아니라 그정도 밖에 안되는 인간인것인데;; ,taeo****
1796,걸캅스,1,ㅋㅋ 박평식: 여장남자스타일 ,taeo****
1797,더 퍼지:거리의 반란,3,여기서 적기 힘들정도로 허술한점이 많은 영화 얼척없음 ㅋㅋ 지아들 복수하려는 놈이 죽인놈 조사도 안하고 쳐죽이러갈정도로 허술하고 2주전에 뒷문 따놓은거 폭동나는날에 아들죽인놈은 확인도 안하고 쿨쿨쳐자는게 말이됨? 개연성을 그냥 개한테 물려준영화 주인공은 퍼지데이 12시간 더줬으면 브레멘음악대 마냥 한 10명은 줄줄대리고 복수하러다녔겠네 ㅋㅋㅋㅋ 개연성이 그,taeo****
1798,범죄도시2,6,그냥 볼만한데 호들갑떨정도는 아님 ,taeo****
1799,겟 아웃,10,조금 뻔할수 있었는데 이렇게 좋은 연출과 장면은 영화를 정말 매력적으로 만든다. 재밌음 ㅎ 평론가들은 트럼프 염병하고 있네 ㅋㅋ 그딴게 떠오른다는게 어이가 없네 ,taeo****
1800,놉,9,감독이 말하고자하는 바를 직설적으로 보여주면 그냥 그건 프로파간다 영화일뿐 적절한 스토리에 스며들듯이 말하는건 예술이 되고 가치있는 작품이 되는것 ,taeo****
1801,타짜: 원 아이드 잭,1,진짜 진심 너무 개재미없음 ,taeo****
1802,명량,6,마지막에 포졸들이 후손들이 우리들의 노력을 알까~ 뭐 이런 터진소리할때 기가참 ㅋㅋㅋㅋ그장면이 거기서 왜필요함? 포졸들이 관객이 보고있다는걸 안다는소린데 ㅋㅋ 말이되노? ,taeo****
1803,다크 나이트,10,재미와 감동 철학까지 모두 섞어서 이정도의 작품을 만든다는건 앞으로도 쉽지않을듯 ,taeo****
1804,다크 나이트 라이즈,10,다크나이트라는 제목이 정말 잘어울리는 영화 ,taeo****
1805,목소리의 형태,9,감동적인 스토리에 표현이 참신 나타내는 색상도 마음에든다. ,taeo****
1806,비바리움,3,그냥 노잼에 기분이 더러움 이걸 굳이 봐야함? ,taeo****
1807,섹스 스캔들,8,스토리가 급전개 되는 느낌이 있기는하지만 재밌고 교훈적임 남자들이 많이 볼법한 영화에 이런 주제를 담는게 힘든데 자연스럽고 어색하지않았음 ,taeo****
1808,명탐정 코난: 비색의 탄환,1,자본주의의 위대함을 또 다시 느낀다. 개연성 서사는 어따가 팔아먹었는지 오로지 캐릭터장사만 하고있다. 나는 아직도 왜 아카이슈이치가 쳐 살아돌아왔는지 이해가 안간다.  안그래도 많은 캐릭터를 줄이기는 커녕 매력도없고 쓸떼없는 캐릭터를 또 만들고 쳐넣어서 캐릭터팔이를 한다. 옛날 극장판들은 그래도 개연성과 서사 추리가 있어서 어른이 보기에도 나쁘지않았다면 지,taeo****
1809,킹메이커,1,축하한다 이걸 재미있게 봤다면 앞으로 영화를 고를필요가 없다. ,taeo****
1810,스위밍 풀,8,이상한 영화 근데 흥미진진함 생각하는거를 예상할수가 없음 ,taeo****
1811,오펀: 천사의 비밀,5,몸은 작아졌어도 두뇌는 그대로 포기를 모르는 명탐정 코난인데 코난은 그래도 박사님이 살상무기를 만들어 주는데 얘는 그냥 지힘으로 평정 영화가 정말 재미있으면 개연성이 없거나 좀 떨어져도 그냥 보는편인데 얼척이 없어지면 트집잡는데 얼척이 많이 없음 ,taeo****
1812,엑스 마키나,7,만들때 로봇3원칙 같은거 안넣음? 로봇이 인간을 아무렇지 않게 죽이네;; 주인공도 로봇 아가리터는거에 혹해서 풀어주는 것도 레잔드 아직 양산도 안된 로봇인권까지 챙겨주려는 모습에 눈물이 ㅠㅠ 아주 대단한 인권주의자다 그죠잉? ,taeo****
1813,인비저블 게스트,7,남주가 일을 너무 열심히해서 일외에는 아예그냥 생각이란걸 안하네 ㅋㅋ ,taeo****
1814,머니볼,10,주어진환경에서 최선을다하는 사람 거기다가 낭만까지 정말재밌음 ,taeo****
1815,82년생 김지영,1,김지영씨는 성별이 여자여서가 아니라 그정도 밖에 안되는 인간인것인데;; ,taeo****
1816,걸캅스,1,ㅋㅋ 박평식: 여장남자스타일 ,taeo****
1817,더 퍼지:거리의 반란,3,여기서 적기 힘들정도로 허술한점이 많은 영화 얼척없음 ㅋㅋ 지아들 복수하려는 놈이 죽인놈 조사도 안하고 쳐죽이러갈정도로 허술하고 2주전에 뒷문 따놓은거 폭동나는날에 아들죽인놈은 확인도 안하고 쿨쿨쳐자는게 말이됨? 개연성을 그냥 개한테 물려준영화 주인공은 퍼지데이 12시간 더줬으면 브레멘음악대 마냥 한 10명은 줄줄대리고 복수하러다녔겠네 ㅋㅋㅋㅋ 개연성이 그,taeo****
1818,명탐정 코난: 비색의 탄환,1,자본주의의 위대함을 또 다시 느낀다. 개연성 서사는 어따가 팔아먹었는지 오로지 캐릭터장사만 하고있다. 나는 아직도 왜 아카이슈이치가 쳐 살아돌아왔는지 이해가 안간다.  안그래도 많은 캐릭터를 줄이기는 커녕 매력도없고 쓸떼없는 캐릭터를 또 만들고 쳐넣어서 캐릭터팔이를 한다. 옛날 극장판들은 그래도 개연성과 서사 추리가 있어서 어른이 보기에도 나쁘지않았다면 지,jjij****
1819,킹메이커,1,축하한다 이걸 재미있게 봤다면 앞으로 영화를 고를필요가 없다. ,jjij****
1820,스위밍 풀,8,이상한 영화 근데 흥미진진함 생각하는거를 예상할수가 없음 ,jjij****
1821,오펀: 천사의 비밀,5,몸은 작아졌어도 두뇌는 그대로 포기를 모르는 명탐정 코난인데 코난은 그래도 박사님이 살상무기를 만들어 주는데 얘는 그냥 지힘으로 평정 영화가 정말 재미있으면 개연성이 없거나 좀 떨어져도 그냥 보는편인데 얼척이 없어지면 트집잡는데 얼척이 많이 없음 ,jjij****
1822,엑스 마키나,7,만들때 로봇3원칙 같은거 안넣음? 로봇이 인간을 아무렇지 않게 죽이네;; 주인공도 로봇 아가리터는거에 혹해서 풀어주는 것도 레잔드 아직 양산도 안된 로봇인권까지 챙겨주려는 모습에 눈물이 ㅠㅠ 아주 대단한 인권주의자다 그죠잉? ,jjij****
1823,인비저블 게스트,7,남주가 일을 너무 열심히해서 일외에는 아예그냥 생각이란걸 안하네 ㅋㅋ ,jjij****
1824,머니볼,10,주어진환경에서 최선을다하는 사람 거기다가 낭만까지 정말재밌음 ,jjij****
1825,82년생 김지영,1,김지영씨는 성별이 여자여서가 아니라 그정도 밖에 안되는 인간인것인데;; ,jjij****
1826,걸캅스,1,ㅋㅋ 박평식: 여장남자스타일 ,jjij****
1827,더 퍼지:거리의 반란,3,여기서 적기 힘들정도로 허술한점이 많은 영화 얼척없음 ㅋㅋ 지아들 복수하려는 놈이 죽인놈 조사도 안하고 쳐죽이러갈정도로 허술하고 2주전에 뒷문 따놓은거 폭동나는날에 아들죽인놈은 확인도 안하고 쿨쿨쳐자는게 말이됨? 개연성을 그냥 개한테 물려준영화 주인공은 퍼지데이 12시간 더줬으면 브레멘음악대 마냥 한 10명은 줄줄대리고 복수하러다녔겠네 ㅋㅋㅋㅋ 개연성이 그,jjij****
1828,범죄도시2,6,그냥 볼만한데 호들갑떨정도는 아님 ,gana****
1829,겟 아웃,10,조금 뻔할수 있었는데 이렇게 좋은 연출과 장면은 영화를 정말 매력적으로 만든다. 재밌음 ㅎ 평론가들은 트럼프 염병하고 있네 ㅋㅋ 그딴게 떠오른다는게 어이가 없네 ,gana****
1830,놉,9,감독이 말하고자하는 바를 직설적으로 보여주면 그냥 그건 프로파간다 영화일뿐 적절한 스토리에 스며들듯이 말하는건 예술이 되고 가치있는 작품이 되는것 ,gana****
1831,타짜: 원 아이드 잭,1,진짜 진심 너무 개재미없음 ,gana****
1832,명량,6,마지막에 포졸들이 후손들이 우리들의 노력을 알까~ 뭐 이런 터진소리할때 기가참 ㅋㅋㅋㅋ그장면이 거기서 왜필요함? 포졸들이 관객이 보고있다는걸 안다는소린데 ㅋㅋ 말이되노? ,gana****
1833,다크 나이트,10,재미와 감동 철학까지 모두 섞어서 이정도의 작품을 만든다는건 앞으로도 쉽지않을듯 ,gana****
1834,다크 나이트 라이즈,10,다크나이트라는 제목이 정말 잘어울리는 영화 ,gana****
1835,목소리의 형태,9,감동적인 스토리에 표현이 참신 나타내는 색상도 마음에든다. ,gana****
1836,비바리움,3,그냥 노잼에 기분이 더러움 이걸 굳이 봐야함? ,gana****
1837,섹스 스캔들,8,스토리가 급전개 되는 느낌이 있기는하지만 재밌고 교훈적임 남자들이 많이 볼법한 영화에 이런 주제를 담는게 힘든데 자연스럽고 어색하지않았음 ,gana****
1838,명탐정 코난: 비색의 탄환,1,자본주의의 위대함을 또 다시 느낀다. 개연성 서사는 어따가 팔아먹었는지 오로지 캐릭터장사만 하고있다. 나는 아직도 왜 아카이슈이치가 쳐 살아돌아왔는지 이해가 안간다.  안그래도 많은 캐릭터를 줄이기는 커녕 매력도없고 쓸떼없는 캐릭터를 또 만들고 쳐넣어서 캐릭터팔이를 한다. 옛날 극장판들은 그래도 개연성과 서사 추리가 있어서 어른이 보기에도 나쁘지않았다면 지,gana****
1839,킹메이커,1,축하한다 이걸 재미있게 봤다면 앞으로 영화를 고를필요가 없다. ,gana****
1840,스위밍 풀,8,이상한 영화 근데 흥미진진함 생각하는거를 예상할수가 없음 ,gana****
1841,오펀: 천사의 비밀,5,몸은 작아졌어도 두뇌는 그대로 포기를 모르는 명탐정 코난인데 코난은 그래도 박사님이 살상무기를 만들어 주는데 얘는 그냥 지힘으로 평정 영화가 정말 재미있으면 개연성이 없거나 좀 떨어져도 그냥 보는편인데 얼척이 없어지면 트집잡는데 얼척이 많이 없음 ,gana****
1842,엑스 마키나,7,만들때 로봇3원칙 같은거 안넣음? 로봇이 인간을 아무렇지 않게 죽이네;; 주인공도 로봇 아가리터는거에 혹해서 풀어주는 것도 레잔드 아직 양산도 안된 로봇인권까지 챙겨주려는 모습에 눈물이 ㅠㅠ 아주 대단한 인권주의자다 그죠잉? ,gana****
1843,인비저블 게스트,7,남주가 일을 너무 열심히해서 일외에는 아예그냥 생각이란걸 안하네 ㅋㅋ ,gana****
1844,머니볼,10,주어진환경에서 최선을다하는 사람 거기다가 낭만까지 정말재밌음 ,gana****
1845,82년생 김지영,1,김지영씨는 성별이 여자여서가 아니라 그정도 밖에 안되는 인간인것인데;; ,gana****
